views,likes,dislikes,comment_count,type
52886,1537,123,869,0
1497824,38000,2200,1785,1
594612,34666,527,1025,0
862532,20024,907,6421,0
444789,4130,159,469,0
127525,1094,43,414,0
3560412,102520,2008,7054,1
68145,4410,115,541,0
34293,400,86,381,0
7108,587,5,57,0
484287,7792,150,342,0
2415668,162209,971,8678,1
1940520,50156,2652,10413,1
98092,4974,77,387,0
3545,18,3,1,0
135090,5554,342,931,0
247839,4145,117,298,0
2143149,99173,1129,5815,1
149074,469,198,92,0
74115,3793,35,94,0
3716275,43697,45910,12489,1
736587,42050,630,2466,0
12212,4,1,3,0
920,3,1,1,0
3748,6,0,0,0
84580,94,4,8,0
88932,4625,49,300,0
35082,1306,16,138,0
383830,23234,211,1686,0
732349,8729,182,455,0
1455500,35048,524,3808,1
63818,2080,91,543,0
14527,89,5,36,0
102941,6135,73,3930,0
291272,11130,792,2593,0
5258,433,1,30,0
328302,21299,214,948,0
33543,122,16,39,0
3390,9,0,1,0
41562,393,114,63,0
2421,10,0,0,0
55311,212,150,119,0
20464,10,103,17,0
38987,287,219,0,0
357376,27314,573,2192,0
15382,33,1,10,0
4759,40,2,13,0
1493983,166290,728,9262,1
2043,4,0,0,0
4843,387,13,27,0
163436,690,343,539,0
1357577,172690,1923,9445,1
117379,6934,98,886,0
612546,30139,527,1774,0
26621,2922,85,505,0
26473,2016,8,223,0
75397,4573,41,479,0
12984,1304,21,148,0
39467,2032,23,134,0
1000303,22849,1245,2914,0
79057,2048,81,89,0
44511,2086,39,377,0
415473,6763,542,1817,0
1002346,22250,2719,3116,0
766661,16842,637,767,0
804735,14588,2259,7459,0
175608,7612,103,1001,0
5893503,148741,11289,19616,1
2524854,95587,7892,22038,1
144514,170,26,101,0
4756676,236846,4695,14088,1
202092,11864,43,528,0
140792,2018,70,292,0
1616,16,1,1,0
70382,4691,92,907,0
380111,12095,128,643,0
535337,10633,786,2505,0
11849,5,0,0,0
27997,366,22,0,0
44810,2067,15,169,0
426730,15763,782,1259,0
124948,5933,50,640,0
44856,1731,678,881,0
897162,16551,1374,2966,0
260902,13029,245,634,0
522367,19504,238,6220,0
107919,1440,90,154,0
39720,2229,90,338,0
403685,11598,443,5861,0
207465,17136,152,2328,0
5159241,184500,7173,9875,1
147976,8826,244,351,0
225280,5770,150,1312,0
1579188,42376,5665,3543,1
3491,19,0,2,0
2819118,153395,2416,20573,1
1251577,28951,1146,2606,1
37376,2093,37,521,0
33761,149,45,222,0
429830,22885,141,3403,0
784937,4553,290,1478,0
230403,2413,581,2002,0
87403,285,128,175,0
338085,17626,167,1418,0
69170,2462,24,101,0
112866,3643,112,137,0
3987,100,4,15,0
11156,58,4,5,0
111077,567,38,102,0
9920833,262448,4684,35134,1
165139,3496,471,557,0
4575521,295650,5808,83065,1
1675419,12798,1558,1625,1
1174413,76342,698,7224,0
226800,2167,123,1137,0
1726301,21400,617,3152,1
601839,6424,184,536,0
18916,1425,28,180,0
214150,4262,535,753,0
19744,544,24,86,0
5620985,550027,10436,35849,1
703631,15716,849,2864,0
325569,12404,1024,1437,0
418595,4023,346,665,0
541017,18581,692,2455,0
1704485,30305,1461,2622,1
1891954,86481,879,8941,1
212132,15161,457,3444,0
38646917,1600400,68558,91398,1
66888,1098,427,313,0
1992282,10103,629,1971,1
1923973,138077,2830,10465,1
42224,823,96,175,0
291062,10211,445,635,0
267395,2439,1423,1435,0
446368,33965,512,4340,0
12776633,130537,11553,24010,1
458438,14738,361,806,0
2797467,148524,1585,4662,1
9421291,191296,4403,34456,1
29041,191,24,177,0
303310,26650,439,2134,0
16431,151,27,54,0
1743129,19277,2172,3881,1
372390,7993,408,547,0
2638137,91307,3043,12009,1
602682,47008,1491,4520,0
1923738,35159,843,5336,1
327482,5917,690,500,0
44805,1496,106,1098,0
13910,108,22,70,0
172546,8823,343,1287,0
95900,604,64,537,0
1647994,99765,2655,9056,1
1577521,15755,694,1892,1
2597587,83723,15686,21213,1
17627,193,238,390,0
8097332,505290,15357,55549,1
112443,594,197,179,0
4251667,14290,375,2600,1
10663409,210255,8458,11227,1
50934,1349,40,138,0
126248,763,93,286,0
366465,11098,152,472,0
332872,13117,759,1882,0
1101988,43550,674,3892,0
63719,1046,115,117,0
1126715,12919,1188,1248,0
67147,395,53,0,0
799867,57346,708,2922,0
741859,8604,599,2847,0
416327,24167,249,1150,0
199206,9193,335,728,0
989954,41261,734,5622,0
10729515,300465,6613,13980,1
1875686,118922,1122,8233,1
614887,5594,448,597,0
151602,15327,164,1493,0
978535,25073,772,4344,0
5889680,458893,4635,22510,1
58233,1449,66,45,0
720203,19850,1517,1073,0
775185,40873,348,1360,0
124901,3939,147,229,0
786977,34409,518,1550,0
619920,7604,2603,1969,0
456234,21148,226,716,0
6674015,1003201,4600,84010,1
158953,9980,125,500,0
51678,632,29,77,0
507616,31774,571,2018,0
300653,14228,123,768,0
389849,2001,828,1628,0
2329130,122211,1742,4400,1
209701,12859,98,426,0
1373834,67021,640,66879,1
617423,40618,665,2667,0
533644,26802,1126,4976,0
98684,1714,235,244,0
279611,14937,533,1371,0
866709,35710,882,1952,0
1091211,43213,820,5980,0
70307,3339,188,121,0
456680,14799,977,2317,0
701536,36320,734,1813,0
910217,167996,489,6990,0
389506,3347,84,131,0
4970,13,1,1,0
53126,5757,33,435,0
15353,1239,15,83,0
17899,1508,29,160,0
483212,26752,435,1358,0
476488,34296,157,1410,0
18525,1124,4,59,0
1048329,34097,1692,10445,0
61690,4483,377,957,0
25945,403,5,123,0
479061,13671,592,828,0
645283,24187,1285,3494,0
138548,6762,538,1151,0
80851,9806,55,614,0
3155840,167396,4394,15158,1
680277,36188,576,1030,0
9663,665,8,63,0
1820,2,0,1,0
169977,6152,150,315,0
2377193,65290,8777,9354,1
639095,19158,222,1308,0
1336848,25355,8678,6521,1
895210,20325,936,6444,0
485303,4389,164,499,0
2131855,11574,6079,3601,1
70025,4500,115,544,0
3658261,104137,2049,7122,1
3699,19,3,1,0
1549485,38632,2225,1806,1
2031003,51470,2744,10669,1
4078,10,0,0,0
102271,5099,80,387,0
267631,4384,123,312,0
2521580,166527,1006,8880,1
79915,4003,35,96,0
2259733,102055,1159,5927,1
139225,5699,350,956,0
3762393,44018,46789,12592,1
110590,104,5,10,0
786437,43223,649,2504,0
12953,5,2,4,0
999,3,1,1,0
412286,23916,220,1791,0
152485,473,199,92,0
92483,4731,50,302,0
6383,227,17,35,0
36905,1344,16,138,0
3705,9,0,1,0
65019,2104,94,543,0
1501028,35634,537,3971,1
352336,21982,223,1082,0
109624,6349,76,4109,0
766050,8985,186,475,0
6044,462,2,31,0
14609,89,5,36,0
1447333,177927,1997,9725,1
302837,11337,825,2660,0
35451,125,16,40,0
5218,42,2,13,0
42451,399,114,63,0
55910,213,150,118,0
5839,427,14,28,0
2665,11,0,0,0
370461,27945,588,2235,0
20541,10,103,16,0
39799,290,222,0,0
15476,34,1,10,0
2087,4,0,0,0
1533488,168268,738,9395,1
166097,700,347,557,0
29723,2083,8,227,0
631000,30664,536,1806,0
27408,2993,87,516,0
90268,2215,91,94,0
77763,4640,42,483,0
1014163,23095,1256,2919,0
6109402,151250,11508,19820,1
42658,2120,25,136,0
149257,178,26,102,0
451675,7014,579,1833,0
874883,18686,711,844,0
1038365,22594,2798,3142,0
877102,15480,2421,7843,0
179948,7725,105,1007,0
122054,7081,103,893,0
2564903,96321,7972,22149,1
215541,12465,46,537,0
5468928,247884,5025,14903,1
48037,2167,44,401,0
141492,2025,70,292,0
152001,9020,244,360,0
2358,17,1,1,0
547362,10776,797,2486,0
71707,4739,93,913,0
5315471,187303,7278,9990,1
441712,12162,482,6058,0
1694708,43997,6027,3608,1
11887,5,0,0,0
46025,2106,17,167,0
459969,16399,822,1226,0
538546,19822,245,6479,0
913268,16729,1386,2988,0
1136686,12260,3978,6087,0
1145941,15400,3484,3313,0
578128,5704,225,777,0
771035,84031,474,5081,0
327936,11643,584,1305,0
1257634,6971,1342,1230,1
353570,20145,488,977,0
582747,26750,663,1604,0
339761,7031,1031,1136,0
1056136,8709,509,4358,0
301265,21174,270,1279,0
60509,843,29,201,0
14476491,332269,6789,42047,1
108339,663,427,801,0
123251,3601,149,400,0
372127,17272,106,922,0
638074,32479,772,1865,0
128287,5310,490,1624,0
455289,14025,441,2340,0
451973,16364,82,1324,0
54002,1175,29,89,0
172146,2840,254,498,0
29254,114,156,138,0
2364742,49833,2782,5252,1
1609627,22942,1590,2314,1
251683,20617,137,2526,0
5617078,328517,7469,92222,1
43667,2408,66,273,0
169239,5912,113,742,0
1967661,107403,1159,9359,1
1587706,88437,1367,7907,1
90054,3587,124,237,0
430457,20658,434,2041,0
32639,2190,38,201,0
1326266,12282,426,1390,1
15058,0,0,0,0
2206768,24283,756,3619,1
33620,748,21,125,0
21194,413,14,69,0
224651,10504,300,1586,0
999867,78088,690,12551,0
70098,513,53,478,0
118227,3598,165,362,0
78979,4167,213,514,0
21426,162,26,137,0
60079,859,22,59,0
119497,336,99,72,0
100504,3058,448,3426,0
7388662,607099,11887,37571,1
144177,10237,60,799,0
129902,6801,53,323,0
24248,256,352,600,0
191764,1755,195,788,0
79519,1190,513,0,0
82596,1112,193,320,0
16456,299,44,40,0
532620,4474,389,724,0
134020,6111,209,331,0
29769,192,40,93,0
605083,19737,756,2649,0
1927025,31492,1550,2680,1
240895,16218,540,3614,0
294255,2596,1543,1547,0
111349,662,72,611,0
9454,267,36,43,0
26230,962,37,102,0
47078714,1763393,78228,101453,1
2034428,90347,954,9266,1
2823869,14873,902,2625,1
321451,10630,507,504,0
500570,36032,576,4599,0
2152085,144916,3012,10783,1
78860,3449,172,508,0
491468,15484,378,848,0
3460999,161691,1779,5019,1
13987067,137904,12199,25189,1
9964832,196513,4589,33718,1
105115,5923,37,477,0
424109,8718,441,472,0
1864545,20105,2247,4107,1
682291,48750,1635,3280,0
2810983,93993,3186,12318,1
324167,27641,472,2241,0
349260,6132,728,512,0
2043102,36153,878,5527,1
180713,9225,352,1180,0
1963898,106397,2898,9613,1
698200,82215,311,3813,0
9294823,530259,16331,57820,1
2943211,90727,17000,21891,1
2197,0,2,0,0
128475,619,209,168,0
1675392,16239,746,1946,1
108294,326,6,17,0
1612283,15930,1567,1515,1
345819,13456,779,1932,0
4328193,14934,390,2670,1
391853,11765,158,523,0
11217517,216489,8821,11975,1
83832,1185,123,137,0
71637,6306,16,626,0
1137271,44392,682,3949,0
1000754,63603,810,2884,0
80663,443,56,0,0
1021443,25927,805,4476,0
165353,15688,172,1554,0
789872,8909,633,2917,0
65746,1570,72,49,0
442977,25056,255,1160,0
1043202,42380,768,5825,0
654025,5741,452,569,0
1928537,120993,1142,8370,1
946431,45383,406,1420,0
145895,4236,161,242,0
6197393,476724,4853,23008,1
188824,10698,145,535,0
933039,37171,578,1706,0
129828,777,94,293,0
11362593,311331,6888,13985,1
355788,15504,149,872,0
482648,21635,234,730,0
655350,7846,2634,2010,0
7098772,1021297,4766,85460,1
831425,64705,1480,2825,0
61359,716,31,81,0
666698,41693,697,2692,0
56759,3023,55,332,0
397918,2031,832,1611,0
566430,33136,608,2093,0
219662,13280,100,434,0
2811422,133911,1966,4617,1
605186,28180,1241,5162,0
115219,1835,244,261,0
65758,4691,418,1033,0
1401048,67572,648,67166,1
324083,15832,595,1465,0
977204,172081,516,7421,0
74094,3467,191,123,0
346110,11014,239,1071,0
138563,7125,83,725,0
889168,36219,895,1967,0
468840,14974,1009,2361,0
18642,1343,18,88,0
552011,28626,482,1405,0
407642,3394,91,130,0
1182553,45119,850,6332,1
632967,40078,189,1511,0
5224,13,1,1,0
55241,5892,33,441,0
102733,11201,63,729,0
21439,1605,30,163,0
27757,409,5,131,0
24160,1418,8,62,0
507987,14112,626,847,0
663450,24553,1310,3536,0
146752,6988,543,1167,0
756414,37367,625,1042,0
3489592,172746,4601,15460,1
1088828,34989,1773,10715,0
721459,36683,740,1815,0
12036,752,9,63,0
665452,19849,227,1372,0
2382,3,0,1,0
2410620,65722,8897,9417,1
1353044,25592,8782,6600,1
914173,20515,946,6490,0
71610,4571,119,545,0
2193283,11729,6199,3655,1
3798127,44277,47469,12654,1
7978,219,2,12,0
3729425,105253,2077,7210,1
1581796,39141,2248,1813,1
2098612,52336,2839,10848,1
438025,24398,225,1845,0
13659,7,2,5,0
278899,4513,126,314,0
105270,5186,83,387,0
2597902,169725,1034,9046,1
4351,10,0,0,0
83038,4116,35,103,0
2408682,105248,1205,5987,1
141741,5761,352,961,0
822101,43999,660,2547,0
1032,3,1,1,0
371401,22490,230,1137,0
95520,4816,51,313,0
153341,477,200,92,0
7840,253,17,36,0
38775,1373,16,140,0
3896,9,0,1,0
1531538,36000,546,4115,1
66021,2136,94,542,0
792184,9174,189,486,0
6553,477,2,32,0
1508950,181682,2062,9854,1
14657,89,5,36,0
114923,6490,78,4216,0
643737,31028,536,1827,0
36414,125,16,40,0
5963,47,2,13,0
5670852,262497,3453,16321,1
2484089,150565,3873,10683,1
852717,27913,584,2494,0
212414,846,266,1029,0
183935,7939,113,1001,0
680569,13802,458,1351,0
570641,6745,169,1225,0
114917,8946,112,677,0
160530,9556,184,840,0
290800,20545,282,3714,0
850117,36674,783,4596,0
1002131,16443,598,811,0
240166,7490,131,735,0
59462,3962,26,246,0
734594,40170,397,2182,0
1819783,17552,6131,7955,1
1716171,144873,1039,8033,1
1053325,9973,499,1514,0
308230,21947,397,876,0
355773,18468,1078,3743,0
1627849,20223,4632,4416,1
522256,14312,1062,1553,0
76859,4895,164,718,0
907902,37539,1589,1603,0
204520,17520,604,2029,0
270142,12507,114,425,0
522265,25431,802,1171,0
496742,87485,331,6269,0
679202,5867,242,1748,0
1742272,8664,2276,1793,1
210815,5231,73,728,0
508727,24809,399,1432,0
48804,5758,51,276,0
784926,31510,1017,1972,0
130189,2511,97,214,0
534109,20814,166,1144,0
54392,470,19,44,0
191326,3067,287,558,0
157759,685,767,1247,0
463642,8361,1286,1471,0
38219,6367,53,2256,0
34719,2280,40,192,0
84428,557,53,363,0
183369,11717,92,548,0
1243269,9592,620,4811,1
49472,430,155,210,0
47263,768,30,155,0
92364,3589,130,392,0
52869,121,10,165,0
17613871,369518,7892,45240,1
7576,51,34,108,0
576454,16228,551,2696,0
682599,19487,120,1521,0
721451,34678,862,1929,0
159746,19463,246,942,0
362659,26534,186,3449,0
56402,972,35,170,0
243500,7616,162,903,0
114518,1721,43,141,0
3346,48,23,53,0
193082,2387,35,163,0
173531,5440,336,730,0
129118,4341,171,273,0
1902537,25343,1904,2708,1
115921,7577,160,1026,0
2682780,54796,3241,6194,1
1994585,101586,1655,9332,1
34207,0,0,0,0
5979360,338607,7953,95327,1
122161,2149,23,62,0
2112730,112345,1262,9780,1
78582,547,58,488,0
594881,23892,558,2438,0
21565,168,34,266,0
10720,10,6,42,0
36578,1221,45,128,0
1902516,15189,548,1903,1
48331,2765,49,270,0
3892,35,14,91,0
7432,24,5,5,0
93088,1232,29,86,0
134077,358,123,84,0
27225,1966,47,374,0
2375214,25043,805,3690,1
241456,10950,335,1616,0
1123700,83670,754,13373,0
108845,3131,477,3530,0
91100,1174,200,323,0
209470,11478,100,823,0
178748,8412,59,364,0
9044077,642003,12809,38703,1
23771,175,28,149,0
150539,6657,221,361,0
137551,3892,209,365,0
576496,4730,399,771,0
33888,199,41,105,0
485883,4464,409,2002,0
651621,20574,778,2696,0
249348,16665,541,3694,0
330601,10804,510,515,0
24785,260,353,710,0
81260,1212,516,0,0
2112938,92358,1005,9762,1
3138088,16297,1003,2706,1
56843038,1904852,87444,108084,1
550005,37198,618,4872,0
2351925,149845,3147,11037,1
4106304,171137,1924,5239,1
508958,15857,384,822,0
296404,2605,1550,1560,0
83588,3533,182,517,0
465986,9232,468,480,0
42737,236,23,18,0
2016029,21062,2319,4200,1
15104666,143947,12709,25593,1
10353797,201223,4787,34614,1
723678,49621,1672,3355,0
335646,28360,479,2387,0
4452,140,10,13,0
356859,6231,737,516,0
820427,89302,337,4107,0
137792,632,211,170,0
1932429,17001,1701,1700,1
2102153,36582,891,5592,1
113999,6038,39,402,0
403292,8650,397,1728,0
10530920,555555,17245,59723,1
127812,338,6,18,0
2275359,111392,3145,10169,1
3244243,95558,17820,22817,1
93741,1233,127,143,0
355437,13722,800,1955,0
95679,500,63,0,0
1220147,69503,897,3193,1
4384273,15348,400,2706,1
1064495,26861,831,4663,0
1165497,45068,692,3968,0
77856,6529,20,654,0
816740,9052,649,3038,0
176140,15955,178,1586,0
471521,26036,270,1151,0
2447,0,3,1,0
216658,11310,159,554,0
1134684,49928,451,1519,0
160971,4436,175,242,0
1046154,39200,629,1775,0
683364,5874,458,576,0
396378,16263,169,911,0
132164,779,94,316,0
1968605,122531,1155,8448,1
592238,33812,622,2108,0
11907002,320679,7145,14357,1
7475081,1035003,4901,86912,1
67078,778,33,84,0
69795,1629,75,50,0
514888,22136,244,771,0
680306,7994,2662,1421,0
451381,3110,14575,3095,0
913756,67288,1561,2925,0
68625,3269,60,376,0
402199,2050,838,1643,0
3483577,148734,2257,4945,1
22607,1472,22,91,0
128002,1939,253,266,0
681439,29225,1356,5366,0
1024814,174637,534,7475,0
156243,7399,92,761,0
1417912,67856,653,67310,1
360539,16470,640,1515,0
612279,29873,520,1458,0
373105,11555,264,1097,0
702208,42577,723,2624,0
795683,44085,236,1604,0
909177,36636,902,1980,0
443412,3563,100,147,0
1249486,46508,869,6511,1
5464,13,1,2,0
56969,5991,33,449,0
3821846,177700,4842,15815,1
129071,12681,83,789,0
76536,3536,199,123,0
474858,15051,1034,2364,0
23987,1669,33,169,0
29188,411,5,132,0
2433987,65991,9011,9450,1
35511,2016,11,69,0
930403,20658,970,6544,0
14265,832,11,70,0
828587,38326,654,1088,0
968868,32181,1279,7720,0
676692,24794,1326,3567,0
2227708,11817,6285,3769,1
539987,14532,650,881,0
1365087,25811,8876,6604,1
736276,36904,748,1829,0
2885,3,0,2,0
3794124,106105,2103,7663,1
1607810,39699,2268,1847,1
852543,44619,674,2609,0
3083469,193377,1218,10440,1
1980168,77373,1955,9955,1
1013330,29712,1320,3500,0
8951919,360340,6503,24248,1
1501756,78351,1897,15495,1
589827,11839,1815,4413,0
684778,62969,1492,6495,0
349459,9015,430,2220,0
6119211,271964,9496,20075,1
259918,9228,308,967,0
619503,27379,823,1479,0
1382432,16481,916,2497,1
1134859,21876,391,1067,0
630362,34793,358,1938,0
104510,2182,273,365,0
151739,8015,104,1774,0
1163659,33468,782,3102,0
1709054,106755,1093,6894,1
402878,1966,848,2087,0
1273343,32935,1209,5223,1
1586719,43567,927,5865,1
605722,54920,633,3609,0
245610,9004,124,427,0
309852,11348,357,1313,0
2437554,70432,1172,6796,1
89763,3217,342,543,0
295351,29424,293,3268,0
143128,11259,185,618,0
338500,7047,86,321,0
33892,1603,239,397,0
594981,7408,770,3869,0
303343,14000,286,1157,0
707164,11709,1044,3676,0
348854,12055,93,808,0
196552,12249,209,911,0
81878,1302,29,144,0
269447,9814,152,1152,0
93664,8839,198,1378,0
42513,854,7,120,0
780009,42232,1063,3004,0
42910,1976,156,2903,0
833312,9624,245,1586,0
153898,7551,1028,1904,0
431883,40912,1134,2174,0
199355,10175,122,970,0
41474,1152,17,86,0
126981,336,29,335,0
399511,24848,385,4168,0
1317168,49163,1145,5796,1
329176,8905,175,908,0
98851,8625,39,752,0
710660,33091,739,1099,0
14071,209,18,30,0
84038,823,340,486,0
1032352,122170,555,7563,0
131771,1557,41,117,0
19261,1603,8,296,0
571588,38843,1342,3181,0
1042458,4398,185,450,0
87397,3617,29,237,0
545535,29140,321,1663,0
1624478,6674,1567,577,1
2132690,163039,1196,9133,1
68936,1728,146,751,0
496264,22990,1409,4619,0
401701,28206,1310,3414,0
97414,3275,27,251,0
126015,6562,253,925,0
1154618,10487,528,1647,0
160012,0,0,1722,0
58677,2972,19,206,0
99456,4131,76,261,0
1130630,42018,1782,1744,0
153513,2930,121,223,0
452087,19249,223,1944,0
973134,7869,336,2441,0
1803225,21804,4937,4723,1
73815,7616,79,354,0
165099,694,817,1282,0
60404,8400,88,2888,0
571905,15124,1143,1631,0
1857727,9105,2408,1897,1
66181,1146,13,210,0
612044,26363,454,1484,0
866967,33235,1112,2105,0
58168,190,275,227,0
583305,21749,182,1214,0
112466,7227,76,288,0
118094,16471,66,1283,0
747879,35707,883,1979,0
521200,8936,1366,1567,0
122831,3962,147,478,0
62982,905,34,180,0
230292,2968,56,194,0
361370,15073,155,525,0
1314979,9837,651,4413,1
63733,1022,43,178,0
792283,20927,129,1599,0
178462,20997,287,990,0
277186,8207,168,924,0
19999878,395711,8694,46761,1
402651,28693,203,3671,0
609752,16785,571,2782,0
18438,241,148,535,0
37844,1374,77,793,0
227316,6069,419,831,0
37705,961,51,228,0
128996,8203,171,1062,0
137347,4429,174,272,0
1984712,26021,1965,2811,1
139847,2225,25,65,0
638581,24510,580,2508,0
160591,2063,121,242,0
2857743,57173,3359,6605,1
